exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);631479466.37
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);657593263.26
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);747323434.13
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);783329025.45
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);726567616.54
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);769644730.25
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1040464329.71
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);780182782.56
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);768462014.24
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);802528030.05
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);746614731.08
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1346631777.91
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);9852337201.8
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);24660054.19
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalAtivoBruta;Pessoal Ativo;465932898.75
2018;3;Q;Governo do Estado do Ceará;23;CE;E;8963663;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalAtivoBruta;Pessoal Ativo;459926909.08
