exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1251126415.67
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1518680588.21
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1527770970.49
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1475399302.79
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);2510751616.54
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1461500007.46
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1684394614.33
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);2346114279.11
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1482310190.01
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1461387896.89
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1480372691.97
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1461638092.22
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);19661446665.69
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalAtivoBruta;Pessoal Ativo;744728927.35
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalAtivoBruta;Pessoal Ativo;904910396.35
2023;1;Q;Governo do Estado de Pernambuco;26;PE;E;9674793;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalAtivoBruta;Pessoal Ativo;923038804.97
