exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);560723929.46
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);822871957.97
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);636691772.86
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);976565270.95
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);592793812.34
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);609801350.38
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);676293994.26
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);652887752.59
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);712896064.36
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);740560280.21
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);684070960.83
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);792334327.21
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);8458491473.42
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);996326.24
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalAtivoBruta;Pessoal Ativo;481662043.23
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalAtivoBruta;Pessoal Ativo;490663256.85
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalAtivoBruta;Pessoal Ativo;497373069.6
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalAtivoBruta;Pessoal Ativo;706793552.1
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalAtivoBruta;Pessoal Ativo;420675133.78
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalAtivoBruta;Pessoal Ativo;461761442.68
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalAtivoBruta;Pessoal Ativo;479825953.15
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalAtivoBruta;Pessoal Ativo;498750318.11
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalAtivoBruta;Pessoal Ativo;501225579.88
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalAtivoBruta;Pessoal Ativo;561825407.85
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalAtivoBruta;Pessoal Ativo;533272339.44
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalAtivoBruta;Pessoal Ativo;594912263.64
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalAtivoBruta;Pessoal Ativo;6228740360.31
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b);DespesaComPessoalAtivoBruta;Pessoal Ativo;996326.24
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-11>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;406950419.62
2024;2;Q;Governo do Estado do Tocantins;17;TO;E;1584306;RGF-Anexo 01;E;Padrão;<MR-10>;VencimentosVantagensEOutrasDespesasVariaveis;Vencimentos, Vantagens e Outras Despesas Variáveis;410634554.5
