exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);6285848485.22
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalAtivoBruta;Pessoal Ativo;4408300709.23
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalInativoEPensionistasBruta;Pessoal Inativo e Pensionistas;1734252464.43
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalDecorrenteDeTerceirizacaoPorSubstituicaoBruta;Outras Despesas de Pessoal decorrentes de Contratos de Terceirização (§ 1º do art. 18 da LRF);143295311.56
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputada;DESPESAS NÃO COMPUTADAS (§ 1º do art. 19 da LRF) (II);1310862928.94
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaIndenizacaoDemissaoVoluntaria;Indenizações por Demissão e Incentivos à Demissão Voluntária;2358060.45
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao;Despesas de Exercícios Anteriores de Período Anterior ao da Apuração;16234814.74
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados;Inativos e Pensionistas com Recursos Vinculados;1292270053.75
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;"DESPESAS LIQUIDADAS 
(a)";DespesaComPessoalLiquida;DESPESA LÍQUIDA COM PESSOAL (III) = (I - II);4974985556.28
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;Valor;ReceitaCorrenteLiquidaLimiteLegal;RECEITA CORRENTE LIQUIDA - RCL (IV);12860550166.11
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;Valor;ReceitaCorrenteLiquidaAjustada;= RECEITA CORRENTE LÍQUIDA AJUSTADA (VI);12860550166.11
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;Valor;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);4974985556.28
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;% sobre a RCL Ajustada;DespesaComPessoalTotal;DESPESA TOTAL COM PESSOAL - DTP (VII) = (IIIa + IIIb);38.68
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;Valor;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);6301669581.39
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;% sobre a RCL Ajustada;LimiteMaximoDespesaComPessoalTotal;LIMITE MÁXIMO (VIII) (incisos I, II e III, art. 20 da LRF);49.0
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;Valor;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);5986586102.32
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;% sobre a RCL Ajustada;LimitePrudencialDespesaComPessoalTotal;LIMITE PRUDENCIAL (IX) = (0,95 x VIII) (parágrafo único do art. 22 da LRF);46.55
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;Valor;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);5671502623.25
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 01;E;;% sobre a RCL Ajustada;LimiteDeAlertaDespesaComPessoalTotal;LIMITE DE ALERTA (X) = (0,90 x VIII) (inciso II do §1º do art. 59 da LRF);44.1
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);7051309013.64
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);6787593246.03
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;DividaContratual;Dívida Contratual;5948863939.29
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;DividaContratual;Dívida Contratual;5685148171.68
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RGF2Emprestimos;Empréstimos;4475752558.47
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RGF2Emprestimos;Empréstimos;4222033914.17
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RGF2EmprestimosInternos;Internos;2572602249.63
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RGF2EmprestimosInternos;Internos;2539865167.83
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RGF2EmprestimosExternos;Externos;1903150308.84
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RGF2EmprestimosExternos;Externos;1682168746.34
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RGF2ReestruturacaoDaDividaDeEstadosEMunicipios;Reestruturação da Dívida de Estados e Municípios;1472956026.59
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RGF2ReestruturacaoDaDividaDeEstadosEMunicipios;Reestruturação da Dívida de Estados e Municípios;1463028328.06
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;155354.23
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;85929.45
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;PrecatoriosPosterioresA05052000VencidosENaoPagos;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;1026867167.35
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;PrecatoriosPosterioresA05052000VencidosENaoPagos;Precatórios Posteriores a 05/05/2000 (inclusive) Vencidos e Não Pagos;1026867167.35
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;OutrasDividas;Outras Dívidas;75577907.0
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;OutrasDividas;Outras Dívidas;75577907.0
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;DeducoesDaDividaConsolidada;DEDUÇÕES (II);1597019642.36
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;DeducoesDaDividaConsolidada;DEDUÇÕES (II);2522858872.91
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;1597019642.36
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;2522858872.91
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;DisponibilidadeDeCaixaBrutaAnexo02;Disponibilidade de Caixa Bruta;1850165530.85
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;DisponibilidadeDeCaixaBrutaAnexo02;Disponibilidade de Caixa Bruta;2567159703.31
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RestosAPagarProcessadosExcetoPrecatorios;(-) Restos a Pagar Processados;253145888.49
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RestosAPagarProcessadosExcetoPrecatorios;(-) Restos a Pagar Processados;44300830.4
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;DividaConsolidadaLiquida;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);5454289371.28
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;DividaConsolidadaLiquida;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);4264734373.12
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;SALDO DO EXERCÍCIO ANTERIOR;RGF2ReceitaCorrenteLiquida;RECEITA CORRENTE LÍQUIDA - RCL;12480062588.49
2017;1;Q;Governo do Estado do Maranhão;21;MA;E;6954036;RGF-Anexo 02;E;;Até o 1º Quadrimestre;RGF2ReceitaCorrenteLiquida;RECEITA CORRENTE LÍQUIDA - RCL;12860550166.11
