exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-11>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);908379824.52
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-10>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);876727215.88
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-9>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);875158291.82
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-8>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);835920536.56
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-7>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1000242980.9
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-6>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);904545032.46
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-5>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1071333098.21
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-4>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);1750851035.88
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-3>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);838898185.0
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-2>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);965291677.7
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR-1>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);979130684.6
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;<MR>;DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);940666985.77
2023;1;Q;Governo do Estado do Rio Grande do Norte;24;RN;E;3560903;RGF-Anexo 01;E;Padrão;TOTAL (ÚLTIMOS 12 MESES) (a);DespesaComPessoalBruta;DESPESA BRUTA COM PESSOAL (I);11947145549.3
