exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);99181250740.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);106726325333.97
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17553560162.83
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);16.45
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);36734475393.65
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);34.42
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);69991849940.32
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;98610251563.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;106074521443.55
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;16800860620.71
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;15.84
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;35839585461.89
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;33.79
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;70234935981.66
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;56518110636.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;57016000917.67
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;10580452066.99
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;18.56
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;21490162598.31
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;37.69
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;35525838319.36
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Impostos;Impostos;51544071130.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Impostos;Impostos;52333894309.44
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);Impostos;Impostos;9732815608.29
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);Impostos;Impostos;18.6
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Impostos;Impostos;19520126997.32
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);Impostos;Impostos;37.3
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;SALDO (a-c);Impostos;Impostos;32813767312.12
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Taxas;Taxas;4974039506.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Taxas;Taxas;4682106608.23
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);Taxas;Taxas;847636458.7
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);Taxas;Taxas;18.1
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Taxas;Taxas;1970035600.99
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);Taxas;Taxas;42.08
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;SALDO (a-c);Taxas;Taxas;2712071007.24
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaDeContribuicoes;CONTRIBUIÇÕES;4830461800.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;4667582423.54
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaDeContribuicoes;CONTRIBUIÇÕES;775290876.01
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;16.61
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;1416932021.82
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;30.36
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;3250650401.72
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ContribuicoesSociais;Contribuições Sociais;4830461800.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ContribuicoesSociais;Contribuições Sociais;4667582423.54
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);ContribuicoesSociais;Contribuições Sociais;775290876.01
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);ContribuicoesSociais;Contribuições Sociais;16.61
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ContribuicoesSociais;Contribuições Sociais;1416932021.82
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);ContribuicoesSociais;Contribuições Sociais;30.36
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;SALDO (a-c);ContribuicoesSociais;Contribuições Sociais;3250650401.72
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaPatrimonial;RECEITA PATRIMONIAL;23206351590.0
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaPatrimonial;RECEITA PATRIMONIAL;30179113742.74
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaPatrimonial;RECEITA PATRIMONIAL;3043860262.39
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;10.09
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaPatrimonial;RECEITA PATRIMONIAL;7983644551.22
2026;RREO;2;B;Governo do Estado do Rio de Janeiro;33;RJ;16615526;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;26.45
