exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);39788354417.0
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);40924548865.0
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);6534333708.76
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);15.97
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);13385624330.19
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);32.71
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);27538924534.81
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;39061889804.0
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;40138720916.0
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;6501431358.2
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;16.2
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;13303940187.01
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;33.14
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;26834780728.99
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;25465434716.0
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;25465434716.0
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;4056388431.42
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;15.93
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;8499610163.32
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;33.38
2026;RREO;2;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;16965824552.68
