exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);31529534246.0
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);31598995107.15
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);5820329227.4
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);18.42
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);11116265009.76
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);35.18
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);20482730097.39
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;29904386036.0
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;29904470347.09
2026;RREO;2;B;Governo do Estado do Espírito Santo;32;ES;3975100;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;5528244359.05
