exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);47420218256.0
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);49377021837.35
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);8648146152.33
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17.51
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);16245928876.94
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);32.9
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);33131092960.41
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;43033880425.0
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;43014092890.17
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;7074140785.01
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;16.45
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;14451748590.78
2026;RREO;2;B;Governo do Estado do Ceará;23;CE;8936431;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;33.6
