exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);127145455180.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);129552806879.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);24486400424.43
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);18.9
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);24486400424.43
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);18.9
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);105066406454.57
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;122820764605.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;125223025800.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;23871656090.82
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;19.06
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;23871656090.82
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;19.06
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;101351369709.18
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;77917328743.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;77921328743.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;13068367164.13
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;16.77
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;13068367164.13
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;16.77
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;64852961578.87
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Impostos;Impostos;72288622194.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Impostos;Impostos;72288622194.0
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;No Bimestre (b);Impostos;Impostos;12186439831.86
2026;RREO;1;B;Governo do Estado de Minas Gerais;31;MG;20732660;RREO-Anexo 01;E;Padrão;% (b/a);Impostos;Impostos;16.86
