exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);50263135523.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);50263257972.19
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);9428601807.76
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);18.76
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17572763335.68
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);34.96
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);32690494636.51
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;47615409458.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;47615531907.19
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;8419403587.29
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;17.68
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;16449537304.53
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;34.55
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;31165994602.66
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;23392855585.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;23392900029.28
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;3670502615.91
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;15.69
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;7295931878.26
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;31.19
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;16096968151.02
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Impostos;Impostos;20240184107.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Impostos;Impostos;20240184107.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);Impostos;Impostos;3071698115.11
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);Impostos;Impostos;15.18
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Impostos;Impostos;6154198209.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);Impostos;Impostos;30.41
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);Impostos;Impostos;14085985898.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Taxas;Taxas;3152671478.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Taxas;Taxas;3152715922.28
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);Taxas;Taxas;598804500.8
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);Taxas;Taxas;18.99
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Taxas;Taxas;1141733669.26
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);Taxas;Taxas;36.21
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);Taxas;Taxas;2010982253.02
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaDeContribuicoes;CONTRIBUIÇÕES;1813557148.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;1813557148.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaDeContribuicoes;CONTRIBUIÇÕES;286726131.74
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;15.81
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;558746160.44
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;30.81
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;1254810987.56
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ContribuicoesSociais;Contribuições Sociais;1813557148.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ContribuicoesSociais;Contribuições Sociais;1813557148.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);ContribuicoesSociais;Contribuições Sociais;286726131.74
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);ContribuicoesSociais;Contribuições Sociais;15.81
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ContribuicoesSociais;Contribuições Sociais;558746160.44
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);ContribuicoesSociais;Contribuições Sociais;30.81
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);ContribuicoesSociais;Contribuições Sociais;1254810987.56
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaPatrimonial;RECEITA PATRIMONIAL;1468486682.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaPatrimonial;RECEITA PATRIMONIAL;1468564686.91
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaPatrimonial;RECEITA PATRIMONIAL;283679177.88
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;19.32
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaPatrimonial;RECEITA PATRIMONIAL;716523112.58
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;48.79
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaPatrimonial;RECEITA PATRIMONIAL;752041574.33
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;41368683.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;41368683.0
2026;RREO;2;B;Governo do Estado do Pará;15;PA;8442962;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;6771688.67
