exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);5283668998.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);5283674998.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);698078115.85
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);13.21
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);698078115.85
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);13.21
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);4585596882.15
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;4324358746.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;4324364746.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;698078115.85
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;16.14
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;698078115.85
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;16.14
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;3626286630.15
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ReceitaTributaria;RECEITA TRIBUTÁRIA;939303115.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);ReceitaTributaria;RECEITA TRIBUTÁRIA;939303115.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;No Bimestre (b);ReceitaTributaria;RECEITA TRIBUTÁRIA;143135382.36
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (b/a);ReceitaTributaria;RECEITA TRIBUTÁRIA;15.24
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;Até o Bimestre (c);ReceitaTributaria;RECEITA TRIBUTÁRIA;143135382.36
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (c/a);ReceitaTributaria;RECEITA TRIBUTÁRIA;15.24
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);ReceitaTributaria;RECEITA TRIBUTÁRIA;796167732.64
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;Impostos;Impostos;908803791.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);Impostos;Impostos;908803791.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;No Bimestre (b);Impostos;Impostos;138873561.67
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (b/a);Impostos;Impostos;15.28
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;Até o Bimestre (c);Impostos;Impostos;138873561.67
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (c/a);Impostos;Impostos;15.28
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);Impostos;Impostos;769930229.33
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;Taxas;Taxas;30499324.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);Taxas;Taxas;30499324.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;No Bimestre (b);Taxas;Taxas;4261820.69
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (b/a);Taxas;Taxas;13.97
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;Até o Bimestre (c);Taxas;Taxas;4261820.69
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (c/a);Taxas;Taxas;13.97
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);Taxas;Taxas;26237503.31
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ReceitaDeContribuicoes;RECEITA DE CONTRIBUIÇÕES;151405465.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoes;RECEITA DE CONTRIBUIÇÕES;151405465.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);ReceitaDeContribuicoes;RECEITA DE CONTRIBUIÇÕES;151405465.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ContribuicoesSociais;Contribuições Sociais;151405465.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);ContribuicoesSociais;Contribuições Sociais;151405465.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);ContribuicoesSociais;Contribuições Sociais;151405465.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ReceitaPatrimonial;RECEITA PATRIMONIAL;237360159.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);ReceitaPatrimonial;RECEITA PATRIMONIAL;237360159.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;No Bimestre (b);ReceitaPatrimonial;RECEITA PATRIMONIAL;1939465.7
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (b/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;0.82
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;Até o Bimestre (c);ReceitaPatrimonial;RECEITA PATRIMONIAL;1939465.7
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (c/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;0.82
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);ReceitaPatrimonial;RECEITA PATRIMONIAL;235420693.3
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ReceitasImobiliarias;Receitas Imobiliárias;674093.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO ATUALIZADA (a);ReceitasImobiliarias;Receitas Imobiliárias;674093.0
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;No Bimestre (b);ReceitasImobiliarias;Receitas Imobiliárias;11276.52
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (b/a);ReceitasImobiliarias;Receitas Imobiliárias;1.67
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;Até o Bimestre (c);ReceitasImobiliarias;Receitas Imobiliárias;11276.52
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;% (c/a);ReceitasImobiliarias;Receitas Imobiliárias;1.67
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;SALDO (a-c);ReceitasImobiliarias;Receitas Imobiliárias;662816.48
2015;RREO;1;B;Governo do Estado do Amapá;16;AP;750912;RREO-Anexo 01;E;;PREVISÃO INICIAL;ReceitasDeValoresMobiliarios;Receitas de Valores Mobiliários;231422469.0
