exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);55760895045.0
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);55760895045.0
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);9885895396.05
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17.73
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);19075093261.01
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);34.21
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);36685801783.99
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;54602762236.0
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;54602762236.0
2026;RREO;2;B;Governo do Estado de Santa Catarina;42;SC;7762154;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;9759156207.13
