exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);39788354417.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);39990602944.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);6851290621.43
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17.13
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);6851290621.43
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17.13
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);33139312322.57
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;39061889804.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;39204811436.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;6802508828.81
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;17.35
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;6802508828.81
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;17.35
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;32402302607.19
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;25465434716.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;25465434716.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;4443221731.9
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;17.45
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;4443221731.9
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;17.45
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;21022212984.1
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Impostos;Impostos;24757348908.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Impostos;Impostos;24757348908.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);Impostos;Impostos;4321604401.45
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);Impostos;Impostos;17.46
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Impostos;Impostos;4321604401.45
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);Impostos;Impostos;17.46
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);Impostos;Impostos;20435744506.55
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Taxas;Taxas;708085808.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Taxas;Taxas;708085808.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);Taxas;Taxas;121617330.45
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);Taxas;Taxas;17.18
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Taxas;Taxas;121617330.45
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);Taxas;Taxas;17.18
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);Taxas;Taxas;586468477.55
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaDeContribuicoes;CONTRIBUIÇÕES;2975491349.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;2975491349.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaDeContribuicoes;CONTRIBUIÇÕES;472174504.6
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;15.87
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;472174504.6
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;15.87
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;2503316844.4
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ContribuicoesSociais;Contribuições Sociais;2614676413.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ContribuicoesSociais;Contribuições Sociais;2614676413.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ContribuicoesSociais;Contribuições Sociais;440295165.25
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ContribuicoesSociais;Contribuições Sociais;16.84
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ContribuicoesSociais;Contribuições Sociais;440295165.25
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ContribuicoesSociais;Contribuições Sociais;16.84
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;SALDO (a-c);ContribuicoesSociais;Contribuições Sociais;2174381247.75
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ContribuicoesEconomicas;Contribuições Econômicas;3618723.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ContribuicoesEconomicas;Contribuições Econômicas;3618723.0
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;No Bimestre (b);ContribuicoesEconomicas;Contribuições Econômicas;1510353.05
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (b/a);ContribuicoesEconomicas;Contribuições Econômicas;41.74
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ContribuicoesEconomicas;Contribuições Econômicas;1510353.05
2026;RREO;1;B;Governo do Distrito Federal;53;DF;2923369;RREO-Anexo 01;E;Padrão;% (c/a);ContribuicoesEconomicas;Contribuições Econômicas;41.74
