exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);12676441404.47
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);12685204134.63
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);2211461391.1
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17.43
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);2211461391.1
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);17.43
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);10473742743.53
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;12144703646.26
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;12153466376.42
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;2161524036.91
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;17.79
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;2161524036.91
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;17.79
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;9991942339.51
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2984267376.53
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2984267376.53
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;417595157.62
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;13.99
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;417595157.62
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;13.99
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2566672218.91
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Impostos;Impostos;2825950000.01
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Impostos;Impostos;2825950000.01
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;No Bimestre (b);Impostos;Impostos;401339907.48
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (b/a);Impostos;Impostos;14.2
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Impostos;Impostos;401339907.48
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;% (c/a);Impostos;Impostos;14.2
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;SALDO (a-c);Impostos;Impostos;2424610092.53
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Taxas;Taxas;158317376.52
2026;RREO;1;B;Governo do Estado do Acre;12;AC;829780;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Taxas;Taxas;158317376.52
