exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);23540314950.0
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);23775425610.85
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);3934880893.62
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);16.55
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);8126830367.04
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);34.18
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);15648595243.81
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;22393179851.0
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;22544124119.16
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;3784101601.14
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;16.79
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;7963245116.61
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;35.32
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;14580879002.55
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;9255400949.0
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;9322341450.64
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1589183787.69
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;17.05
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;3216376066.14
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;34.5
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;6105965384.5
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Impostos;Impostos;8452259627.0
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Impostos;Impostos;8519200128.64
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;No Bimestre (b);Impostos;Impostos;1430980877.56
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (b/a);Impostos;Impostos;16.8
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Impostos;Impostos;2915251630.09
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (c/a);Impostos;Impostos;34.22
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;SALDO (a-c);Impostos;Impostos;5603948498.55
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Taxas;Taxas;803141322.0
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Taxas;Taxas;803141322.0
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;No Bimestre (b);Taxas;Taxas;158202910.13
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (b/a);Taxas;Taxas;19.7
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Taxas;Taxas;301124436.05
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;% (c/a);Taxas;Taxas;37.49
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;SALDO (a-c);Taxas;Taxas;502016885.95
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaDeContribuicoes;CONTRIBUIÇÕES;703600000.0
2026;RREO;2;B;Governo do Estado da Paraíba;25;PB;4030961;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;703600000.0
