exercicio;demonstrativo;periodo;periodicidade;instituicao;cod_ibge;uf;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);20140572993.38
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);20140572993.38
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);4693073043.36
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);23.3
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);9641234827.44
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);47.87
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasExcetoIntraOrcamentarias;RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I);10499338165.94
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasCorrentes;RECEITAS CORRENTES;18933033926.97
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasCorrentes;RECEITAS CORRENTES;18933033926.97
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasCorrentes;RECEITAS CORRENTES;3739536295.31
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasCorrentes;RECEITAS CORRENTES;19.75
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasCorrentes;RECEITAS CORRENTES;7276908398.83
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasCorrentes;RECEITAS CORRENTES;38.43
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasCorrentes;RECEITAS CORRENTES;11656125528.14
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;7189715891.13
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;7189715891.13
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1359199566.91
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;18.9
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;2680373350.16
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;37.28
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaTributaria;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;4509342540.97
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Impostos;Impostos;6996356831.79
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Impostos;Impostos;6996356831.79
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);Impostos;Impostos;1308060379.88
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);Impostos;Impostos;18.7
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Impostos;Impostos;2583883580.0
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);Impostos;Impostos;36.93
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);Impostos;Impostos;4412473251.79
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;Taxas;Taxas;193359059.34
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);Taxas;Taxas;193359059.34
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);Taxas;Taxas;51139187.03
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);Taxas;Taxas;26.45
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);Taxas;Taxas;96489770.16
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);Taxas;Taxas;49.9
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);Taxas;Taxas;96869289.18
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaDeContribuicoes;CONTRIBUIÇÕES;768762599.76
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;768762599.76
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaDeContribuicoes;CONTRIBUIÇÕES;166076147.57
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;21.6
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;265368353.99
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaDeContribuicoes;CONTRIBUIÇÕES;34.52
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaDeContribuicoes;CONTRIBUIÇÕES;503394245.77
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ContribuicoesSociais;Contribuições Sociais;768762599.76
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ContribuicoesSociais;Contribuições Sociais;768762599.76
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ContribuicoesSociais;Contribuições Sociais;166076147.57
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);ContribuicoesSociais;Contribuições Sociais;21.6
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ContribuicoesSociais;Contribuições Sociais;265368353.99
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);ContribuicoesSociais;Contribuições Sociais;34.52
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);ContribuicoesSociais;Contribuições Sociais;503394245.77
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitaPatrimonial;RECEITA PATRIMONIAL;524346050.72
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitaPatrimonial;RECEITA PATRIMONIAL;524346050.72
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitaPatrimonial;RECEITA PATRIMONIAL;96327916.15
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;18.37
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitaPatrimonial;RECEITA PATRIMONIAL;182177965.42
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);ReceitaPatrimonial;RECEITA PATRIMONIAL;34.74
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitaPatrimonial;RECEITA PATRIMONIAL;342168085.3
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;12325941.99
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;12325941.99
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;2204093.93
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (b/a);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;17.88
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;Até o Bimestre (c);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;3859117.75
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;% (c/a);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;31.31
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;SALDO (a-c);ReceitasImobiliarias;Exploração do Patrimônio Imobiliário do Estado;8466824.24
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO INICIAL;ReceitasDeValoresMobiliarios;Valores Mobiliários;384449560.98
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;PREVISÃO ATUALIZADA (a);ReceitasDeValoresMobiliarios;Valores Mobiliários;384449560.98
2026;RREO;2;B;Governo do Estado de Alagoas;27;AL;3125254;RREO-Anexo 01;E;Padrão;No Bimestre (b);ReceitasDeValoresMobiliarios;Valores Mobiliários;73192303.81
